epoch,train_loss,train_cls_loss,train_anchor_loss,train_slope_loss,train_accuracy,train_macro_f1,val_loss,val_cls_loss,val_anchor_loss,val_slope_loss,val_accuracy,val_macro_f1
1,2.0317322117158736,2.0317279070273213,7.98888572959008e-06,4.633663139565602e-05,0.16551724137931034,0.047337278106508875,2.0264191130797067,2.0264125963052115,7.618594565883541e-06,9.301918271376053e-05,0.16666666666666666,0.047619047619047616
2,2.0316890398661296,2.0316786703022047,1.9898788965271717e-05,0.0001082970551348923,0.16551724137931034,0.047337278106508875,2.0263880590597787,2.026373416185379,2.2887821311693795e-05,0.0001783567167876754,0.16666666666666666,0.047619047619047616
