epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,0.6335416541608903,0.7934830902231292,0.7873313756446768,1.1071332368460534,0.6842105263157895,0.6793664230629584
2,0.5570405927600857,0.8175958070078995,0.8135350577457097,0.7530676217155384,0.7684210526315789,0.7666073005125785
